"barcode","sample","OTU","count","resampled_count","resampled_date","kingdom","phylum","class","order","family","genus","species","n","score","SH_species","SH_gb_acc","SH_sh_acc","SH_type","identity","coverage","trophicMode","guild","confidenceRanking","growthForm","trait","notes","citationSource","unite_db_version","date_assigned","Tube_ID","Site","Transect","Location","mass_extracted","Note","guild2","note","exploration_type","Ecm_lineage","myco_reads","mean_gs"
"SMM52",NA,"ITSall_OTUk_1642",11,9,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",53,26,1,16,0.438,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",395,62.11
"SMM55",NA,"ITSall_OTUk_1642",95,95,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",27,7,1,16,0.429,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",3361,62.11
"SMM63",NA,"ITSall_OTUk_1642",73848,4784,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",63,8,1,47,0.393,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",74655,62.11
"SMM64",NA,"ITSall_OTUk_1642",1677,72,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",64,8,2,3,0.276,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",3416,62.11
"SMM65",NA,"ITSall_OTUk_1642",1837,57,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",65,8,1,3,0.373,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",102947,62.11
"SMM66",NA,"ITSall_OTUk_1642",11,1,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",66,26,2,47,0.405,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",1182,62.11
"SMM67",NA,"ITSall_OTUk_1642",60,5,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",67,12,2,47,0.425,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",4454,62.11
"SMM68",NA,"ITSall_OTUk_1642",14,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",68,12,2,33,0.237,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",12069,62.11
"SMM69",NA,"ITSall_OTUk_1642",55,7,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",69,56,2,47,0.309,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",11398,62.11
"SMM73",NA,"ITSall_OTUk_1642",12,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",73,5,1,3,0.429,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",1395,62.11
"SMM85",NA,"ITSall_OTUk_1642",35734,2139,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",85,11,2,47,0.441,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",43079,62.11
"SMM86",NA,"ITSall_OTUk_1642",42,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",86,10,2,3,0.423,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",6116,62.11
"SMM87",NA,"ITSall_OTUk_1642",57,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Hymenochaetales","Hymenochaetaceae","Coltricia",NA,1,1,"Coltricia_sp","KY744568","SH1189905.08FU","reps_singleton",0.909722222222222,0.996527777777778,"Saprotroph-Symbiotroph","Ectomycorrhizal-Wood Saprotroph","Probable","Corticioid-Polyporoid","NULL","Lignicolous, causing white rots, rarely ectomycorrhizal (Cannon & Kirk 2007)","Cannon PF, Kirk PM. 2007. Fungal Families of the World. CAB International, Cambridge (ISBN: 978-0851998275)","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:29:16 2021",87,11,2,16,0.379,NA,"Ectomycorrhizal","Included due to manual BLAST confirmation","short-distance_coarse","/coltricia",3857,62.11
"SMM12",NA,"ITSall_OTUe_4441",38,4,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",12,29,1,3,0.225,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",3482,51.2346153846154
"SMM57",NA,"ITSall_OTUe_4441",13,9,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",57,26,2,33,0.416,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",118,51.2346153846154
"SMM58",NA,"ITSall_OTUe_4441",759,37,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",58,56,2,16,0.395,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",40571,51.2346153846154
"SMM59",NA,"ITSall_OTUe_4441",150,11,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",59,12,2,16,0.387,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",5232,51.2346153846154
"SMM60",NA,"ITSall_OTUe_4441",2323,398,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",60,56,2,3,0.378,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",15590,51.2346153846154
"SMM78",NA,"ITSall_OTUe_4441",61,3,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Russulales","Russulaceae","Russula",NA,9,1,"Russula_sp","KC222798","SH1569774.08FU","reps",1,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Agaricoid","NULL","NULL","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:30:00 2021",78,5,2,33,0.294,NA,"Ectomycorrhizal",NA,"contact","/russula-lactarius",16171,51.2346153846154
"SMM40",NA,"ITSall_OTUn_1693",10,1,"Thu Oct 24 12:39:10 2024","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,2,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.931937172774869,1,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",41,10,1,33,0.422,NA,"Arbuscular Mycorrhizal",NA,NA,NA,7549,NA
"SMM76",NA,"ITSall_OTUn_1693",718,41,"Thu Oct 24 12:39:10 2024","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,2,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.931937172774869,1,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",76,11,1,47,0.43,NA,"Arbuscular Mycorrhizal",NA,NA,NA,12987,NA
"SMM36",NA,"ITSall_OTUa_762",150,10,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",NA,3,1,"Scleroderma_albidum","KJ676521","SH1544059.08FU","refs",0.978991596638655,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",38,7,1,3,0.21,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",38762,59.13
"SMM38",NA,"ITSall_OTUa_762",28,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",NA,3,1,"Scleroderma_albidum","KJ676521","SH1544059.08FU","refs",0.978991596638655,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",39,49,1,47,0.28,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",6461,59.13
"SMM40",NA,"ITSall_OTUa_762",19,2,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",NA,3,1,"Scleroderma_albidum","KJ676521","SH1544059.08FU","refs",0.978991596638655,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",41,10,1,33,0.422,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",7549,59.13
"SMM41",NA,"ITSall_OTUa_762",68,15,"Thu Oct 24 12:39:10 2024","Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",NA,3,1,"Scleroderma_albidum","KJ676521","SH1544059.08FU","refs",0.978991596638655,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",42,10,1,47,0.464,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",201,59.13
"SMM43",NA,"ITSall_OTUa_762",12,0,NA,"Fungi","Basidiomycota","Agaricomycetes","Boletales","Sclerodermataceae","Scleroderma",NA,3,1,"Scleroderma_albidum","KJ676521","SH1544059.08FU","refs",0.978991596638655,1,"Symbiotroph","Ectomycorrhizal","Highly Probable","Gasteroid","NULL","Common name - puffball","Rinaldi AC, et al. 2008. Fungal Diversity 33:1-45 ((http://www.fungaldiversity.org/fdp/sfdp/33-1.pdf)); Tedersoo L, et al. 2010. Mycorrhiza 20:217-263 ((https://doi.org/10.1007/s00572-009-0274-x)); http://mycorrhizas.info/ecmf.html ((http://mycorrhizas.info/ecmf.html))","sh_general_release_dynamic_s_10.05.2021","Thu Jul  8 14:17:18 2021",44,7,2,33,0.279,NA,"Ectomycorrhizal",NA,"long-distance","/pisolithus-scleroderma",12742,59.13
"SMM01",NA,"ITSall_OTUn_1678",27,0,NA,"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,1,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.917098445595855,0.994818652849741,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",1,49,2,47,0.3,NA,"Arbuscular Mycorrhizal",NA,NA,NA,59,NA
"SMM04",NA,"ITSall_OTUn_1678",37,1,"Thu Oct 24 12:39:10 2024","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,1,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.917098445595855,0.994818652849741,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",4,31,2,47,0.388,NA,"Arbuscular Mycorrhizal",NA,NA,NA,41881,NA
"SMM07",NA,"ITSall_OTUn_1678",42,41,"Thu Oct 24 12:39:10 2024","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,1,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.917098445595855,0.994818652849741,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",7,29,1,47,0.473,NA,"Arbuscular Mycorrhizal",NA,NA,NA,294,NA
"SMM09",NA,"ITSall_OTUn_1678",22,1,"Thu Oct 24 12:39:10 2024","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,1,1,"Glomeraceae_sp","HM570018","SH1562777.08FU","reps",0.917098445595855,0.994818652849741,"Symbiotroph","Arbuscular Mycorrhizal","Highly Probable","Microfungus","NULL","NULL","Redecker D, et al. 2013. Mycorrhiza 23:515-531 ((https://doi.org/10.1007/s00572-013-0486-y))","sh_general_release_dynamic_s_10.05.2021","Thu Jun  1 12:32:40 2023",9,29,2,47,0.59,NA,"Arbuscular Mycorrhizal",NA,NA,NA,4429,NA
